title,title_detail,published,published_parsed,summary,summary_detail,id,guidislink,link,links,media_content,content,media_credit,credit
"La mort de l’historien américain Tyler Stovall, spécialiste de la question raciale en France","{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20211221044419/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'La mort de l’historien américain Tyler Stovall, spécialiste de la question raciale en France'}","Thu, 16 Dec 2021 12:22:36 +0100","time.struct_time(tm_year=2021, tm_mon=12, tm_mday=16, tm_hour=11, tm_min=22, tm_sec=36, tm_wday=3, tm_yday=350, tm_isdst=0)","Précurseur de l’utilisation, pour l’histoire française, du concept de race, liant toujours question sociale et question raciale, auteur d’une thèse sur la ville de Bobigny, ce chercheur est décédé le 11 décembre, à l’âge de 67 ans.","{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20211221044419/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Précurseur de l’utilisation, pour l’histoire française, du concept de race, liant toujours question sociale et question raciale, auteur d’une thèse sur la ville de Bobigny, ce chercheur est décédé le 11\xa0décembre, à l’âge de 67\xa0ans.'}",https://www.lemonde.fr/disparitions/article/2021/12/16/la-mort-de-l-historien-americain-tyler-stovall-specialiste-de-la-question-raciale-en-france_6106300_3382.html,True,https://www.lemonde.fr/disparitions/article/2021/12/16/la-mort-de-l-historien-americain-tyler-stovall-specialiste-de-la-question-raciale-en-france_6106300_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2021/12/16/la-mort-de-l-historien-americain-tyler-stovall-specialiste-de-la-question-raciale-en-france_6106300_3382.html'}]","[{'url': 'https://img.lemde.fr/2021/12/15/199/0/4608/2304/644/322/60/0/539fe72_401136331-dscn0732.JPG', 'width': '644', 'height': '322'}]","[{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20211221044419/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Tyler Stovall, en mars 2014, sur le campus de l’université Berkeley, à Berkeley (Californie).'}]","[{'scheme': 'urn:ebu', 'content': 'SYLVAIN PATTIEU'}]",SYLVAIN PATTIEU
"L’autrice afroféministe bell hooks est morte, à l’âge de 69 ans","{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20211221044419/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'L’autrice afroféministe bell hooks est morte, à l’âge de 69\xa0ans'}","Wed, 15 Dec 2021 19:58:22 +0100","time.struct_time(tm_year=2021, tm_mon=12, tm_mday=15, tm_hour=18, tm_min=58, tm_sec=22, tm_wday=2, tm_yday=349, tm_isdst=0)","Ses thèmes de prédilection étaient le féminisme, le racisme, la culture, la politique, le genre, l’amour et la spiritualité.","{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20211221044419/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Ses thèmes de prédilection étaient le féminisme, le racisme, la culture, la politique, le genre, l’amour et la spiritualité.'}",https://www.lemonde.fr/disparitions/article/2021/12/15/l-autrice-et-critique-afrofeministe-bell-hooks-est-morte_6106209_3382.html,True,https://www.lemonde.fr/disparitions/article/2021/12/15/l-autrice-et-critique-afrofeministe-bell-hooks-est-morte_6106209_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2021/12/15/l-autrice-et-critique-afrofeministe-bell-hooks-est-morte_6106209_3382.html'}]","[{'url': 'https://img.lemde.fr/2020/11/28/500/0/6000/3000/644/322/60/0/d089c22_3263a6dba3dd4431b404febef2594cc1-3263a6dba3dd4431b404febef2594cc1-0.jpg', 'width': '644', 'height': '322'}]",,"[{'scheme': 'urn:ebu', 'content': 'Mary Altaffer / AP'}]",Mary Altaffer / AP
Mort de Jacques Auxiette : un élu qui incarnait l’âge des grandes conquêtes de l’Ouest pour la gauche,"{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20211221044419/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Mort de Jacques Auxiette\xa0: un élu qui incarnait l’âge des grandes conquêtes de l’Ouest pour la gauche'}","Wed, 15 Dec 2021 16:48:09 +0100","time.struct_time(tm_year=2021, tm_mon=12, tm_mday=15, tm_hour=15, tm_min=48, tm_sec=9, tm_wday=2, tm_yday=349, tm_isdst=0)","Ancien maire de La Roche-sur-Yon, très engagé sur le terrain, il a incarné l’âge d’or de l’union de la gauche partie à la conquête de l’Ouest, devenant notamment président de la région des Pays de la Loire en 2004. Il est décédé le 10 décembre, à l’âge de 81 ans.","{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20211221044419/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Ancien maire de La Roche-sur-Yon, très engagé sur le terrain, il a incarné l’âge d’or de l’union de la gauche partie à la conquête de l’Ouest, devenant notamment président de la région des Pays de la Loire en\xa02004. Il est décédé le 10\xa0décembre, à l’âge de 81\xa0ans.'}",https://www.lemonde.fr/disparitions/article/2021/12/15/mort-de-jacques-auxiette-un-elu-qui-incarnait-l-age-des-grandes-conquetes-de-l-ouest-pour-la-gauche_6106183_3382.html,True,https://www.lemonde.fr/disparitions/article/2021/12/15/mort-de-jacques-auxiette-un-elu-qui-incarnait-l-age-des-grandes-conquetes-de-l-ouest-pour-la-gauche_6106183_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2021/12/15/mort-de-jacques-auxiette-un-elu-qui-incarnait-l-age-des-grandes-conquetes-de-l-ouest-pour-la-gauche_6106183_3382.html'}]","[{'url': 'https://img.lemde.fr/2021/12/13/352/0/4256/2128/644/322/60/0/0a4bd91_417554619-000-par7807392.jpg', 'width': '644', 'height': '322'}]","[{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20211221044419/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'L’ancien président du conseil régional des Pays-de-la-Loire, Jacques Auxiette, en 2014, à Nantes.'}]","[{'scheme': 'urn:ebu', 'content': 'JEAN-SEBASTIEN EVRARD / AFP'}]",JEAN-SEBASTIEN EVRARD / AFP
Le psychiatre et psychanalyste Daniel Widlöcher est mort,"{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20211221044419/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Le psychiatre et psychanalyste Daniel Widlöcher est mort'}","Wed, 15 Dec 2021 15:37:57 +0100","time.struct_time(tm_year=2021, tm_mon=12, tm_mday=15, tm_hour=14, tm_min=37, tm_sec=57, tm_wday=2, tm_yday=349, tm_isdst=0)","Attaché depuis toujours à la cause d’une approche multiple des maladies de l’âme, ce professeur, qui a exercé plus de vingt ans à la Pitié-Salpêtrière à Paris, est mort le 14 décembre, à l’âge de 92 ans.","{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20211221044419/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Attaché depuis toujours à la cause d’une approche multiple des maladies de l’âme, ce professeur, qui a exercé plus de vingt ans à la Pitié-Salpêtrière à Paris, est mort le 14 décembre, à l’âge de 92 ans.'}",https://www.lemonde.fr/disparitions/article/2021/12/15/le-psychiatre-et-psychanalyste-daniel-widlocher-est-mort_6106172_3382.html,True,https://www.lemonde.fr/disparitions/article/2021/12/15/le-psychiatre-et-psychanalyste-daniel-widlocher-est-mort_6106172_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2021/12/15/le-psychiatre-et-psychanalyste-daniel-widlocher-est-mort_6106172_3382.html'}]","[{'url': 'https://img.lemde.fr/2021/12/15/419/0/1414/704/644/322/60/0/a2325f3_414293549-000-arp1301598.jpg', 'width': '644', 'height': '322'}]","[{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20211221044419/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': ""Le professeur en psychiatrie Daniel Widlocher à l'hôpital de la Pitié-Salpêtrière à Paris, en 1980.""}]","[{'scheme': 'urn:ebu', 'content': 'AFP'}]",AFP
"Veronica Forqué, l’actrice espagnole qui a tenu le rôle de Kika pour Pedro Almodovar, est morte","{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20211221044419/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Veronica Forqué, l’actrice espagnole qui a tenu le rôle de Kika pour Pedro Almodovar, est morte'}","Mon, 13 Dec 2021 19:57:07 +0100","time.struct_time(tm_year=2021, tm_mon=12, tm_mday=13, tm_hour=18, tm_min=57, tm_sec=7, tm_wday=0, tm_yday=347, tm_isdst=0)","L’actrice de 66 ans, l’une des plus populaires du cinéma espagnol des années 1980 et 1990, avait joué dans plusieurs films d’Almodovar.","{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20211221044419/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'L’actrice de 66\xa0ans, l’une des plus populaires du cinéma espagnol des années 1980 et 1990, avait joué dans plusieurs films d’Almodovar.'}",https://www.lemonde.fr/disparitions/article/2021/12/13/mort-de-l-actrice-espagnole-veronica-forque-qui-a-tenu-le-role-de-kika-pour-pedro-almodovar_6105912_3382.html,True,https://www.lemonde.fr/disparitions/article/2021/12/13/mort-de-l-actrice-espagnole-veronica-forque-qui-a-tenu-le-role-de-kika-pour-pedro-almodovar_6105912_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2021/12/13/mort-de-l-actrice-espagnole-veronica-forque-qui-a-tenu-le-role-de-kika-pour-pedro-almodovar_6105912_3382.html'}]","[{'url': 'https://img.lemde.fr/2021/12/13/234/0/2179/1089/644/322/60/0/8fe68ea_5190713-01-06.jpg', 'width': '644', 'height': '322'}]","[{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20211221044419/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Veronica Forqué adresse un baiser à la foule, qu’elle va poser sur le tapis rouge de la 35e cérémonie des Goya, à Malaga, le 6 mars 2021.'}]","[{'scheme': 'urn:ebu', 'content': 'JORGE GUERRERO               / AFP'}]",JORGE GUERRERO               / AFP
"Michel Rouche, spécialiste de l’histoire de la Gaule, est mort","{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20211221044419/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Michel Rouche, spécialiste de l’histoire de la Gaule, est mort'}","Mon, 13 Dec 2021 16:14:01 +0100","time.struct_time(tm_year=2021, tm_mon=12, tm_mday=13, tm_hour=15, tm_min=14, tm_sec=1, tm_wday=0, tm_yday=347, tm_isdst=0)","L’historien, qui a consacré une biographie remarquable à Clovis et publié plusieurs ouvrages sur le haut Moyen Age, est mort le 5 décembre, à l’âge de 87 ans.","{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20211221044419/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'L’historien, qui a consacré une biographie remarquable à Clovis et publié plusieurs ouvrages sur le haut Moyen Age, est mort le\xa05 décembre, à l’âge de\xa087 ans.'}",https://www.lemonde.fr/disparitions/article/2021/12/13/michel-rouche-specialiste-de-l-histoire-de-la-gaule-est-mort_6105880_3382.html,True,https://www.lemonde.fr/disparitions/article/2021/12/13/michel-rouche-specialiste-de-l-histoire-de-la-gaule-est-mort_6105880_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2021/12/13/michel-rouche-specialiste-de-l-histoire-de-la-gaule-est-mort_6105880_3382.html'}]","[{'url': 'https://img.lemde.fr/2021/12/10/1038/0/2362/1178/644/322/60/0/90afbc7_684623386-opaleplus-opale2701-08.jpg', 'width': '644', 'height': '322'}]","[{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20211221044419/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Michel Rouche, le 1er mars 1996.'}]","[{'scheme': 'urn:ebu', 'content': 'JOHN FOLEY / OPALE / LEEMAGE'}]",JOHN FOLEY / OPALE / LEEMAGE
"Masayuki Uemura, le père de la première console de jeux de Nintendo, est mort","{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20211221044419/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Masayuki Uemura, le\xa0père de\xa0la\xa0première console de\xa0jeux de\xa0Nintendo, est mort'}","Mon, 13 Dec 2021 13:37:15 +0100","time.struct_time(tm_year=2021, tm_mon=12, tm_mday=13, tm_hour=12, tm_min=37, tm_sec=15, tm_wday=0, tm_yday=347, tm_isdst=0)","Cet ingénieur de formation, mort le 6 décembre à l’âge de 78 ans, a conçu la première console de jeux à cartouches de la société japonaise, en 1983, la Famicom, plus connue sous le nom de NES dans le reste du monde.","{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20211221044419/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Cet ingénieur de formation, mort le 6\xa0décembre à l’âge de 78\xa0ans, a conçu la première console de jeux à cartouches de la société japonaise, en\xa01983, la Famicom, plus connue sous le nom de NES dans le reste du monde.'}",https://www.lemonde.fr/pixels/article/2021/12/13/masayuki-uemura-le-pere-de-la-premiere-console-de-jeux-de-nintendo-est-mort_6105866_4408996.html,True,https://www.lemonde.fr/pixels/article/2021/12/13/masayuki-uemura-le-pere-de-la-premiere-console-de-jeux-de-nintendo-est-mort_6105866_4408996.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/pixels/article/2021/12/13/masayuki-uemura-le-pere-de-la-premiere-console-de-jeux-de-nintendo-est-mort_6105866_4408996.html'}]","[{'url': 'https://img.lemde.fr/2021/12/11/176/840/1385/692/644/322/60/0/bee68d0_22d0e91da309426c8c34058a43c3a95a-ac03874625164c82a5684e5d7d01c5fe-0.jpg', 'width': '644', 'height': '322'}]","[{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20211221044419/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Masayuki Uemura, le 10 juillet 2013.'}]","[{'scheme': 'urn:ebu', 'content': 'AP'}]",AP
"Vicente Fernandez, idole de la chanson populaire au Mexique, est mort","{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20211221044419/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Vicente Fernandez, idole de la chanson populaire au Mexique, est mort'}","Mon, 13 Dec 2021 07:03:18 +0100","time.struct_time(tm_year=2021, tm_mon=12, tm_mday=13, tm_hour=6, tm_min=3, tm_sec=18, tm_wday=0, tm_yday=347, tm_isdst=0)","Le crooner aux sombreros et aux romances, qui était hospitalisé depuis une chute en août, s’est éteint, dimanche, à l’âge de 81 ans. Environ 7 000 admirateurs ont défilé devant son cercueil.","{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20211221044419/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Le crooner aux sombreros et aux romances, qui était hospitalisé depuis une chute en août, s’est éteint, dimanche, à l’âge de 81\xa0ans. Environ 7\xa0000\xa0admirateurs ont défilé devant son cercueil.'}",https://www.lemonde.fr/disparitions/article/2021/12/13/au-mexique-la-mort-de-vicente-fernandez-idole-de-la-chanson-populaire-bouleverse-le-pays_6105820_3382.html,True,https://www.lemonde.fr/disparitions/article/2021/12/13/au-mexique-la-mort-de-vicente-fernandez-idole-de-la-chanson-populaire-bouleverse-le-pays_6105820_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2021/12/13/au-mexique-la-mort-de-vicente-fernandez-idole-de-la-chanson-populaire-bouleverse-le-pays_6105820_3382.html'}]","[{'url': 'https://img.lemde.fr/2021/12/12/110/0/3822/1911/644/322/60/0/23bfef8_269030fac6f14048ae7e6e0022f20cdd-269030fac6f14048ae7e6e0022f20cdd-0.jpg', 'width': '644', 'height': '322'}]","[{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20211221044419/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Vicente Fernandez lors des Latin Grammy Awards, le 14 novembre 2019, à las Vegas.'}]","[{'scheme': 'urn:ebu', 'content': 'Chris Pizzello / Chris Pizzello/Invision/AP'}]",Chris Pizzello / Chris Pizzello/Invision/AP
"La romancière Anne Rice, autrice des « Chroniques des vampires », est morte","{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20211221044419/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'La romancière Anne Rice, autrice des «\xa0Chroniques des vampires\xa0», est morte'}","Sun, 12 Dec 2021 10:38:48 +0100","time.struct_time(tm_year=2021, tm_mon=12, tm_mday=12, tm_hour=9, tm_min=38, tm_sec=48, tm_wday=6, tm_yday=346, tm_isdst=0)","Ecrivaine aux plus de 100 millions de livres vendus, elle a consacré son œuvre à refaçonner la figure mythologique du vampire, devenu sous sa plume un être sensuel, tourmenté et érotique. Elle est morte le 11 décembre, à l’âge de 80 ans","{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20211221044419/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Ecrivaine aux plus de 100\xa0millions de livres vendus, elle a consacré son œuvre à refaçonner la figure mythologique du vampire, devenu sous sa plume un être sensuel, tourmenté et érotique. Elle est morte le\xa011\xa0décembre, à l’âge de\xa080\xa0ans'}",https://www.lemonde.fr/disparitions/article/2021/12/12/la-romanciere-anne-rice-autrice-des-chroniques-des-vampires-est-morte_6105749_3382.html,True,https://www.lemonde.fr/disparitions/article/2021/12/12/la-romanciere-anne-rice-autrice-des-chroniques-des-vampires-est-morte_6105749_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2021/12/12/la-romanciere-anne-rice-autrice-des-chroniques-des-vampires-est-morte_6105749_3382.html'}]","[{'url': 'https://img.lemde.fr/2021/12/14/600/0/2400/1200/644/322/60/0/e1b44e7_91174562-5d8b4e1-837209788-bestimage-00551684-000001.jpg', 'width': '644', 'height': '322'}]","[{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20211221044419/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Anne Rice à son domicile à La Jolia (États-Unis), le 26 octobre 2005.'}]","[{'scheme': 'urn:ebu', 'content': 'Zuma Press / Bestimage'}]",Zuma Press / Bestimage
"Mort de Maryse Wolinski, romancière et journaliste libre et engagée","{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20211221044419/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Mort de Maryse Wolinski, romancière et journaliste libre et engagée'}","Sat, 11 Dec 2021 20:14:02 +0100","time.struct_time(tm_year=2021, tm_mon=12, tm_mday=11, tm_hour=19, tm_min=14, tm_sec=2, tm_wday=5, tm_yday=345, tm_isdst=0)","Rédactrice pour plusieurs titres de presse, autrice à succès, elle avait rédigé, en 2016, un récit poignant de l’attentat contre « Charlie Hebdo », où son mari, Georges, avait trouvé la mort.","{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20211221044419/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Rédactrice pour plusieurs titres de presse, autrice à succès, elle avait rédigé, en\xa02016, un récit poignant de l’attentat contre «\xa0Charlie Hebdo\xa0», où son mari, Georges, avait trouvé la mort.'}",https://www.lemonde.fr/disparitions/article/2021/12/11/maryse-wolinski-romanciere-et-journaliste-libre-et-engagee-est-morte_6105715_3382.html,True,https://www.lemonde.fr/disparitions/article/2021/12/11/maryse-wolinski-romanciere-et-journaliste-libre-et-engagee-est-morte_6105715_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2021/12/11/maryse-wolinski-romanciere-et-journaliste-libre-et-engagee-est-morte_6105715_3382.html'}]","[{'url': 'https://img.lemde.fr/2021/12/09/424/0/3408/1704/644/322/60/0/865fe65_5166940-01-06.jpg', 'width': '644', 'height': '322'}]","[{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20211221044419/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Maryse Wolinski, le 13\xa0juin 2015.'}]","[{'scheme': 'urn:ebu', 'content': 'REMY GABALDA / AFP'}]",REMY GABALDA / AFP
