title,title_detail,published,published_parsed,summary,summary_detail,id,guidislink,link,links,media_content,content,media_credit,credit
"L’écrivain Henri Vernes, père de Bob Morane, est mort","{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20210730214948/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'L’écrivain Henri Vernes, père de Bob Morane, est mort'}","Mon, 26 Jul 2021 18:53:29 +0200","time.struct_time(tm_year=2021, tm_mon=7, tm_mday=26, tm_hour=16, tm_min=53, tm_sec=29, tm_wday=0, tm_yday=207, tm_isdst=0)","Le romancier belge, de son vrai nom Charles-Henri Dewisme, s’est éteint le 25 juillet à l’âge de 102 ans.","{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20210730214948/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Le romancier belge, de son vrai nom Charles-Henri Dewisme, s’est éteint le 25\xa0juillet à l’âge de 102\xa0ans.'}",https://www.lemonde.fr/disparitions/article/2021/07/26/l-ecrivain-henri-vernes-pere-de-bob-morane-est-mort_6089592_3382.html,True,https://www.lemonde.fr/disparitions/article/2021/07/26/l-ecrivain-henri-vernes-pere-de-bob-morane-est-mort_6089592_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2021/07/26/l-ecrivain-henri-vernes-pere-de-bob-morane-est-mort_6089592_3382.html'}]","[{'url': 'https://img.lemde.fr/2021/07/26/468/0/5616/2808/644/322/60/0/953a633_5298588-01-06.jpg', 'width': '644', 'height': '322'}]","[{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20210730214948/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Henri Vernes à Paris le 2 décembre 1993.'}]","[{'scheme': 'urn:ebu', 'content': 'PIERRE VERDY / AFP'}]",PIERRE VERDY / AFP
"Mort d’Otelo Saraiva de Carvalho, père de la « révolution des œillets » au Portugal","{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20210730214948/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Mort d’Otelo Saraiva de Carvalho, père de la «\xa0révolution des œillets\xa0» au Portugal'}","Mon, 26 Jul 2021 15:19:26 +0200","time.struct_time(tm_year=2021, tm_mon=7, tm_mday=26, tm_hour=13, tm_min=19, tm_sec=26, tm_wday=0, tm_yday=207, tm_isdst=0)","Il a incarné l’esprit de la révolution d’avril 1974 qui renversa la dictature mise en place par Salazar et en a été le véritable stratège. Il est mort le 25 juillet, à l’âge de 84 ans.","{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20210730214948/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Il a incarné l’esprit de la révolution d’avril\xa01974 qui renversa la dictature mise en place par Salazar et en a été le véritable stratège. Il est mort le 25\xa0juillet, à l’âge de 84\xa0ans.'}",https://www.lemonde.fr/disparitions/article/2021/07/26/otelo-saraiva-de-carvalho-pere-de-la-revolution-des-illets-au-portugal-est-mort_6089573_3382.html,True,https://www.lemonde.fr/disparitions/article/2021/07/26/otelo-saraiva-de-carvalho-pere-de-la-revolution-des-illets-au-portugal-est-mort_6089573_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2021/07/26/otelo-saraiva-de-carvalho-pere-de-la-revolution-des-illets-au-portugal-est-mort_6089573_3382.html'}]","[{'url': 'https://img.lemde.fr/2021/07/26/289/0/5315/2655/644/322/60/0/b73a1c3_742051193-gettyimages-542255690.jpg', 'width': '644', 'height': '322'}]","[{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20210730214948/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Le stratège en chef de la «\xa0révolution des œillets\xa0» portugaise, Otelo Saraiva de Carvalho, lors d’une conférence de presse avec le parti clandestin MFA, le 1er mai 1975.'}]","[{'scheme': 'urn:ebu', 'content': 'GIORGIO PIREDDA / SYGMA VIA GETTY IMAGES'}]",GIORGIO PIREDDA / SYGMA VIA GETTY IMAGES
"La mort de Jean-Yves Lafesse, le « roi du canular »","{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20210730214948/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'La mort de Jean-Yves Lafesse, le «\xa0roi du canular\xa0»'}","Mon, 26 Jul 2021 10:44:21 +0200","time.struct_time(tm_year=2021, tm_mon=7, tm_mday=26, tm_hour=8, tm_min=44, tm_sec=21, tm_wday=0, tm_yday=207, tm_isdst=0)","Il avait commencé sa carrière d’humoriste dans les radios libres au début des années 1980, et fait des impostures téléphoniques sa marque de fabrique. Il est décédé le 22 juillet, à l’âge de 64 ans.","{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20210730214948/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Il avait commencé sa carrière d’humoriste dans les radios libres au début des années\xa01980, et fait des impostures téléphoniques sa marque de fabrique. Il est décédé le 22\xa0juillet, à l’âge de 64 ans.'}",https://www.lemonde.fr/disparitions/article/2021/07/26/la-mort-de-jean-yves-lafesse-le-roi-du-canular_6089549_3382.html,True,https://www.lemonde.fr/disparitions/article/2021/07/26/la-mort-de-jean-yves-lafesse-le-roi-du-canular_6089549_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2021/07/26/la-mort-de-jean-yves-lafesse-le-roi-du-canular_6089549_3382.html'}]","[{'url': 'https://img.lemde.fr/2021/07/23/1522/0/3407/1692/644/322/60/0/e9ca4ea_5264119-01-06.jpg', 'width': '644', 'height': '322'}]","[{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20210730214948/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': '(FILES) In this file photo taken on December 4, 1982 the radio Carbone 14 host Jean-Yves Lambert called \'Lafesse\' attends Michel Polac\'s ""Droit de réponse"" programme. The comedian Jean-Yves Lafesse, renowned for his telephone hoaxes, died on July 22, 2021 in Vannes at the age of 64, his family told AFP on july 23. (Photo by JACQUES DEMARTHON / AFP)'}]","[{'scheme': 'urn:ebu', 'content': 'JACQUES DEMARTHON / AFP'}]",JACQUES DEMARTHON / AFP
"Mort de Robert Parris Moses, célèbre militant du mouvement des droits civiques aux Etats-Unis","{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20210730214948/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Mort de Robert Parris Moses, célèbre militant du mouvement des droits civiques aux Etats-Unis'}","Mon, 26 Jul 2021 08:20:50 +0200","time.struct_time(tm_year=2021, tm_mon=7, tm_mday=26, tm_hour=6, tm_min=20, tm_sec=50, tm_wday=0, tm_yday=207, tm_isdst=0)",@correc: ajouts en gras,"{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20210730214948/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': '@correc: ajouts en gras'}",https://www.lemonde.fr/disparitions/article/2021/07/26/mort-de-robert-parris-moses-celebre-militant-du-mouvement-des-droits-civiques-aux-etats-unis_6089534_3382.html,True,https://www.lemonde.fr/disparitions/article/2021/07/26/mort-de-robert-parris-moses-celebre-militant-du-mouvement-des-droits-civiques-aux-etats-unis_6089534_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2021/07/26/mort-de-robert-parris-moses-celebre-militant-du-mouvement-des-droits-civiques-aux-etats-unis_6089534_3382.html'}]","[{'url': 'https://img.lemde.fr/2021/07/26/619/0/4669/2334/644/322/60/0/9e544c1_ca7ded3b897b4ae5b1b448f6be760c16-ca7ded3b897b4ae5b1b448f6be760c16-0.jpg', 'width': '644', 'height': '322'}]","[{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20210730214948/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Robert Moses, le 26 juin 2014, lors du 50e anniversaire du Freedom Summer à\xa0Jackson, dans le Mississippi (Etats-Unis).'}]","[{'scheme': 'urn:ebu', 'content': 'Rogelio V. Solis / AP'}]",Rogelio V. Solis / AP
"Michel Lorain, ancien chef triplement étoilé, est mort","{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20210730214948/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Michel Lorain, ancien chef triplement étoilé, est mort'}","Sun, 25 Jul 2021 16:45:51 +0200","time.struct_time(tm_year=2021, tm_mon=7, tm_mday=25, tm_hour=14, tm_min=45, tm_sec=51, tm_wday=6, tm_yday=206, tm_isdst=0)","Le grand cuisinier, qui avait hissé, aux côtés de son fils, son restaurant de l’Yonne au plus haut rang du guide Michelin, est mort jeudi à l’âge de 87 ans.","{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20210730214948/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Le grand cuisinier, qui avait hissé, aux côtés de son fils, son restaurant de l’Yonne au plus haut rang du guide Michelin, est mort jeudi à l’âge de 87\xa0ans.'}",https://www.lemonde.fr/disparitions/article/2021/07/25/michel-lorain-ancien-chef-triplement-etoile-est-mort_6089496_3382.html,True,https://www.lemonde.fr/disparitions/article/2021/07/25/michel-lorain-ancien-chef-triplement-etoile-est-mort_6089496_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2021/07/25/michel-lorain-ancien-chef-triplement-etoile-est-mort_6089496_3382.html'}]","[{'url': 'https://img.lemde.fr/2021/07/25/512/0/6144/3072/644/322/60/0/3965951_722023275-pns-2110414.jpg', 'width': '644', 'height': '322'}]",,"[{'scheme': 'urn:ebu', 'content': 'Sébastien Rabany / Photononstop / Sébastien Rabany / Photononstop'}]",Sébastien Rabany / Photononstop / Sébastien Rabany / Photononstop
L’humoriste Jean-Yves Lafesse est mort,"{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20210730214948/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'L’humoriste Jean-Yves Lafesse est mort'}","Fri, 23 Jul 2021 12:30:36 +0200","time.struct_time(tm_year=2021, tm_mon=7, tm_mday=23, tm_hour=10, tm_min=30, tm_sec=36, tm_wday=4, tm_yday=204, tm_isdst=0)",Le spécialiste des « impostures téléphoniques » et des gags par caméra cachée avait 64 ans. Il souffrait de la maladie de Charcot.,"{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20210730214948/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Le spécialiste des «\xa0impostures téléphoniques\xa0» et des gags par caméra cachée avait 64\xa0ans. Il souffrait de la maladie de Charcot.'}",https://www.lemonde.fr/disparitions/article/2021/07/23/l-humoriste-jean-yves-lafesse-est-mort_6089297_3382.html,True,https://www.lemonde.fr/disparitions/article/2021/07/23/l-humoriste-jean-yves-lafesse-est-mort_6089297_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2021/07/23/l-humoriste-jean-yves-lafesse-est-mort_6089297_3382.html'}]","[{'url': 'https://img.lemde.fr/2021/07/23/573/0/4144/2068/644/322/60/0/aa4b6bc_5264637-01-06.jpg', 'width': '644', 'height': '322'}]","[{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20210730214948/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Jean-Yves Lafesse au siège d’Europe 1, le 16 septembre 1986.'}]","[{'scheme': 'urn:ebu', 'content': 'HANDOUT / AFP'}]",HANDOUT / AFP
"La mort de Roger Fauroux, industriel, ancien ministre et intellectuel humaniste","{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20210730214948/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'La mort de Roger Fauroux, industriel, ancien ministre et intellectuel humaniste'}","Wed, 21 Jul 2021 17:30:03 +0200","time.struct_time(tm_year=2021, tm_mon=7, tm_mday=21, tm_hour=15, tm_min=30, tm_sec=3, tm_wday=2, tm_yday=202, tm_isdst=0)","Patron de Saint-Gobain, directeur de l’ENA, ministre dans le gouvernement de Michel Rocard, cet intellectuel pragmatique a pesé dans le débat public par ses combats pour réformer l’école et l’Etat. Il est décédé le 16 juillet, à l’âge de 94 ans.","{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20210730214948/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Patron de Saint-Gobain, directeur de l’ENA, ministre dans le gouvernement de Michel Rocard, cet intellectuel pragmatique a pesé dans le débat public par ses combats pour réformer l’école et l’Etat. Il est décédé le 16\xa0juillet, à l’âge de 94\xa0ans.'}",https://www.lemonde.fr/disparitions/article/2021/07/21/la-mort-de-roger-fauroux-industriel-ancien-ministre-et-intellectuel-humaniste_6089078_3382.html,True,https://www.lemonde.fr/disparitions/article/2021/07/21/la-mort-de-roger-fauroux-industriel-ancien-ministre-et-intellectuel-humaniste_6089078_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2021/07/21/la-mort-de-roger-fauroux-industriel-ancien-ministre-et-intellectuel-humaniste_6089078_3382.html'}]","[{'url': 'https://img.lemde.fr/2021/07/21/415/0/1865/930/644/322/60/0/15a3ffb_581736440-000-arp1311174.jpg', 'width': '644', 'height': '322'}]","[{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20210730214948/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Roger Fauroux, en décembre 1981, à Paris.'}]","[{'scheme': 'urn:ebu', 'content': 'DELMAS / AFP'}]",DELMAS / AFP
La comédienne Françoise Arnoul est morte,"{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20210730214948/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'La comédienne Françoise Arnoul est morte'}","Wed, 21 Jul 2021 09:03:54 +0200","time.struct_time(tm_year=2021, tm_mon=7, tm_mday=21, tm_hour=7, tm_min=3, tm_sec=54, tm_wday=2, tm_yday=202, tm_isdst=0)","Incarnation de l’actrice sexy au début de sa carrière, elle est restée célèbre pour son rôle de Nini la blanchisseuse dans « French Cancan », de Jean Renoir. Elle est morte le 20 juillet, à l’âge de 90 ans.","{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20210730214948/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Incarnation de l’actrice sexy au début de sa carrière, elle est restée célèbre pour son rôle de Nini la blanchisseuse dans «\xa0French Cancan\xa0», de Jean Renoir. Elle est morte le\xa020\xa0juillet, à l’âge de\xa090\xa0ans.'}",https://www.lemonde.fr/disparitions/article/2021/07/21/la-comedienne-francoise-arnoul-est-morte_6089005_3382.html,True,https://www.lemonde.fr/disparitions/article/2021/07/21/la-comedienne-francoise-arnoul-est-morte_6089005_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2021/07/21/la-comedienne-francoise-arnoul-est-morte_6089005_3382.html'}]","[{'url': 'https://img.lemde.fr/2021/07/22/633/0/4998/2490/644/322/60/0/ba97063_142016968-054-mpaa378187.jpg', 'width': '644', 'height': '322'}]","[{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20210730214948/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'L’actrice française Françoise Arnoul,\xa0 à Venise, en septembre 1955.'}]","[{'scheme': 'urn:ebu', 'content': 'CARLO BAVAGNOLI/MARIO DE BIASI / LEEMAGE VIA AFP'}]",CARLO BAVAGNOLI/MARIO DE BIASI / LEEMAGE VIA AFP
"Mort d’Henri Deluy, directeur d’« Action poétique »","{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20210730214948/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Mort d’Henri Deluy, directeur d’«\xa0Action poétique\xa0»'}","Tue, 20 Jul 2021 15:08:10 +0200","time.struct_time(tm_year=2021, tm_mon=7, tm_mday=20, tm_hour=13, tm_min=8, tm_sec=10, tm_wday=1, tm_yday=201, tm_isdst=0)","Pendant plus de cinquante ans, il dirigea cette revue qu’il ouvrit à tous les débats et à toutes les formes de poésie. Il s’est éteint le 20 juillet, à l’âge de 90 ans.","{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20210730214948/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Pendant plus de cinquante ans, il dirigea cette revue qu’il ouvrit à tous les débats et à toutes les formes de poésie. Il s’est éteint le 20\xa0juillet, à l’âge de 90\xa0ans.'}",https://www.lemonde.fr/disparitions/article/2021/07/20/mort-d-henri-deluy-directeur-d-action-poetique_6088935_3382.html,True,https://www.lemonde.fr/disparitions/article/2021/07/20/mort-d-henri-deluy-directeur-d-action-poetique_6088935_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2021/07/20/mort-d-henri-deluy-directeur-d-action-poetique_6088935_3382.html'}]","[{'url': 'https://img.lemde.fr/2021/07/20/182/0/960/478/644/322/60/0/66c8d85_339220429-a1034big.jpeg', 'width': '644', 'height': '322'}]","[{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20210730214948/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Henri Deluy (non daté).'}]","[{'scheme': 'urn:ebu', 'content': 'Le temps des cerises'}]",Le temps des cerises
"Graham Vick, fondateur de la Birmingham Opera Company, est mort","{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20210730214948/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Graham Vick, fondateur de la Birmingham Opera Company, est mort'}","Tue, 20 Jul 2021 12:56:00 +0200","time.struct_time(tm_year=2021, tm_mon=7, tm_mday=20, tm_hour=10, tm_min=56, tm_sec=0, tm_wday=1, tm_yday=201, tm_isdst=0)","Le metteur en scène britannique, figure de la scène lyrique depuis la fin des années 1980, est décédé à 67 ans des suites du Covid-19.","{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20210730214948/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Le metteur en scène britannique, figure de la scène lyrique depuis la fin des années 1980, est décédé à 67\xa0ans des suites du Covid-19.'}",https://www.lemonde.fr/culture/article/2021/07/20/graham-vick-fondateur-de-la-birmingham-opera-company-est-mort_6088924_3246.html,True,https://www.lemonde.fr/culture/article/2021/07/20/graham-vick-fondateur-de-la-birmingham-opera-company-est-mort_6088924_3246.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/culture/article/2021/07/20/graham-vick-fondateur-de-la-birmingham-opera-company-est-mort_6088924_3246.html'}]","[{'url': 'https://img.lemde.fr/2021/07/18/188/0/2544/1270/644/322/60/0/bceed7c_23c6ef8ea2f54da2a70db810b947a372-23c6ef8ea2f54da2a70db810b947a372-0.jpg', 'width': '644', 'height': '322'}]","[{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20210730214948/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Graham Vick à Londres,\xa0le 27 novembre 2009.'}]","[{'scheme': 'urn:ebu', 'content': 'Anthony Devlin / AP'}]",Anthony Devlin / AP
