title,title_detail,published,published_parsed,summary,summary_detail,id,guidislink,link,links,media_content,content,media_credit,credit
"La mort de Bunny Wailer, cofondateur des Wailers, le groupe le plus célèbre du reggae","{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20210310022451/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'La mort de Bunny Wailer, cofondateur des Wailers, le groupe le plus célèbre du reggae'}","Wed, 03 Mar 2021 18:28:30 +0100","time.struct_time(tm_year=2021, tm_mon=3, tm_mday=3, tm_hour=17, tm_min=28, tm_sec=30, tm_wday=2, tm_yday=62, tm_isdst=0)","Dernier survivant du trio vocal qu’il avait créé avec Bob Marley et Peter Tosh, il avait choisi de se lancer dans une carrière solo dix ans après la naissance du groupe. Il est décédé le 2 mars, à l’âge de 73 ans.","{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20210310022451/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Dernier survivant du trio vocal qu’il avait créé avec Bob Marley et Peter Tosh, il avait choisi de se lancer dans une carrière solo dix ans après la naissance du groupe. Il est décédé le 2\xa0mars, à l’âge de 73\xa0ans.'}",https://www.lemonde.fr/disparitions/article/2021/03/03/la-mort-de-bunny-wailer-cofondateur-des-wailers-le-groupe-le-plus-celebre-du-reggae_6071853_3382.html,True,https://www.lemonde.fr/disparitions/article/2021/03/03/la-mort-de-bunny-wailer-cofondateur-des-wailers-le-groupe-le-plus-celebre-du-reggae_6071853_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2021/03/03/la-mort-de-bunny-wailer-cofondateur-des-wailers-le-groupe-le-plus-celebre-du-reggae_6071853_3382.html'}]","[{'url': 'https://img.lemde.fr/2021/03/03/1015/0/3599/1797/644/322/60/0/ddc81b3_574512048-ap-21061731905993.jpg', 'width': '644', 'height': '322'}]","[{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20210310022451/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Bunny Wailer,\xa0le 9 avril 2016, à Las Vegas.'}]","[{'scheme': 'urn:ebu', 'content': 'ERIK KABIK PHOTOGRAPHY/MEDIAPUNCH/IPX'}]",ERIK KABIK PHOTOGRAPHY/MEDIAPUNCH/IPX
"Jean Perrottet, architecte de théâtre, est mort","{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20210310022451/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Jean Perrottet, architecte de théâtre, est mort'}","Wed, 03 Mar 2021 12:18:40 +0100","time.struct_time(tm_year=2021, tm_mon=3, tm_mday=3, tm_hour=11, tm_min=18, tm_sec=40, tm_wday=2, tm_yday=62, tm_isdst=0)","En tandem avec son confrère Valentin Fabre, il a conçu près de 25 salles de spectacles dont les Théâtres de la Ville, de Chaillot ou de la Colline à Paris. Il est décédé le 26 février, à l’âge de 95 ans.","{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20210310022451/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'En tandem avec son confrère Valentin Fabre, il a conçu près de 25\xa0salles de spectacles dont les Théâtres de la Ville, de Chaillot ou de la Colline à Paris. Il est décédé le 26\xa0février, à l’âge de 95\xa0ans.'}",https://www.lemonde.fr/disparitions/article/2021/03/03/jean-perrottet-architecte-de-theatre-est-mort_6071819_3382.html,True,https://www.lemonde.fr/disparitions/article/2021/03/03/jean-perrottet-architecte-de-theatre-est-mort_6071819_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2021/03/03/jean-perrottet-architecte-de-theatre-est-mort_6071819_3382.html'}]","[{'url': 'https://img.lemde.fr/2021/03/03/149/0/2024/1010/644/322/60/0/fbe05f5_674030605-sur-le-the-a-tre-de-la-ville-ok.jpg', 'width': '644', 'height': '322'}]","[{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20210310022451/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'L’architecte Jean Perrottet, en 1967, à Fontenay-aux-Roses (Hauts-de-Seine), lors de la conception du Théâtre de la Ville (Paris).'}]","[{'scheme': 'urn:ebu', 'content': 'COLLECTION PARTICULIÈRE'}]",COLLECTION PARTICULIÈRE
"Bunny Wailer, légende jamaïcaine du reggae et membre fondateur des Wailers, est mort","{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20210310022451/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Bunny Wailer, légende jamaïcaine du reggae et membre fondateur des Wailers, est mort'}","Tue, 02 Mar 2021 19:52:45 +0100","time.struct_time(tm_year=2021, tm_mon=3, tm_mday=2, tm_hour=18, tm_min=52, tm_sec=45, tm_wday=1, tm_yday=61, tm_isdst=0)","Avec les Wailers, Bunny Wailer aura marqué l’émergence d’un son, au rythme diabolique, marqué par la musique américaine, notamment le R &amp; B, mais aussi par la culture jamaïcaine.","{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20210310022451/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Avec les Wailers, Bunny Wailer aura marqué l’émergence d’un son, au rythme diabolique, marqué par la musique américaine, notamment le R &amp;\xa0B, mais aussi par la culture jamaïcaine.'}",https://www.lemonde.fr/disparitions/article/2021/03/02/mort-de-la-legende-jamaicaine-du-reggae-bunny-wailer-membre-fondateur-des-wailers_6071739_3382.html,True,https://www.lemonde.fr/disparitions/article/2021/03/02/mort-de-la-legende-jamaicaine-du-reggae-bunny-wailer-membre-fondateur-des-wailers_6071739_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2021/03/02/mort-de-la-legende-jamaicaine-du-reggae-bunny-wailer-membre-fondateur-des-wailers_6071739_3382.html'}]","[{'url': 'https://img.lemde.fr/2021/03/03/264/3/2044/1021/644/322/60/0/29fb3a6_441247185-555108.jpg', 'width': '644', 'height': '322'}]","[{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20210310022451/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Bunny Wailer, à Kingston, en 2014.'}]","[{'scheme': 'urn:ebu', 'content': 'DAVID MCFADDEN / AP'}]",DAVID MCFADDEN / AP
"Ahmed Zaki Yamani, architecte de la puissance pétrolière saoudienne, est mort","{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20210310022451/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Ahmed Zaki Yamani, architecte de la puissance pétrolière saoudienne, est mort'}","Tue, 02 Mar 2021 15:24:47 +0100","time.struct_time(tm_year=2021, tm_mon=3, tm_mday=2, tm_hour=14, tm_min=24, tm_sec=47, tm_wday=1, tm_yday=61, tm_isdst=0)","Ministre du pétrole pendant vingt-quatre ans, principal protagoniste de la crise pétrolière de 1973, il a été l’un des otages du groupe du terroriste Carlos lors du siège de l’OPEP à Vienne, en 1975. Il est décédé le 22 février, à l’âge de 90 ans","{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20210310022451/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Ministre du pétrole pendant vingt-quatre\xa0ans, principal protagoniste de la crise pétrolière de 1973, il a été l’un des otages du groupe du terroriste Carlos lors du siège de l’OPEP à Vienne, en\xa01975. Il est décédé le 22\xa0février, à l’âge de 90\xa0ans'}",https://www.lemonde.fr/disparitions/article/2021/03/02/ahmed-zaki-yamani-architecte-de-la-puissance-petroliere-saoudienne-est-mort_6071710_3382.html,True,https://www.lemonde.fr/disparitions/article/2021/03/02/ahmed-zaki-yamani-architecte-de-la-puissance-petroliere-saoudienne-est-mort_6071710_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2021/03/02/ahmed-zaki-yamani-architecte-de-la-puissance-petroliere-saoudienne-est-mort_6071710_3382.html'}]","[{'url': 'https://img.lemde.fr/2021/02/23/88/0/4000/2000/644/322/60/0/e2b030e_4dd0371af17a4b98a686976b67e2828e-4dd0371af17a4b98a686976b67e2828e-0.jpg', 'width': '644', 'height': '322'}]","[{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20210310022451/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Ahmed Zaki Yamani, à Doha, le 14 décembre 1976.'}]","[{'scheme': 'urn:ebu', 'content': 'AP'}]",AP
"Yvonne Brunhammer, ancienne conservatrice en chef du Musée des arts décoratifs, est morte","{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20210310022451/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Yvonne Brunhammer, ancienne conservatrice en chef du Musée des arts décoratifs, est morte'}","Tue, 02 Mar 2021 15:17:02 +0100","time.struct_time(tm_year=2021, tm_mon=3, tm_mday=2, tm_hour=14, tm_min=17, tm_sec=2, tm_wday=1, tm_yday=61, tm_isdst=0)","Historienne reconnue, elle a contribué à la redécouverte de l’Art déco à travers de nombreuses expositions organisées à Paris ou à l’étranger. Elle est décédée le 28 février, à l’âge de 93 ans.","{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20210310022451/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Historienne reconnue, elle a contribué à la redécouverte de l’Art déco à travers de nombreuses expositions organisées à Paris ou à l’étranger. Elle est décédée le 28\xa0février, à l’âge de 93\xa0ans.'}",https://www.lemonde.fr/disparitions/article/2021/03/02/yvonne-brunhammer-ancienne-conservatrice-en-chef-du-musee-des-arts-decoratifs-est-morte_6071708_3382.html,True,https://www.lemonde.fr/disparitions/article/2021/03/02/yvonne-brunhammer-ancienne-conservatrice-en-chef-du-musee-des-arts-decoratifs-est-morte_6071708_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2021/03/02/yvonne-brunhammer-ancienne-conservatrice-en-chef-du-musee-des-arts-decoratifs-est-morte_6071708_3382.html'}]","[{'url': 'https://img.lemde.fr/2021/03/02/72/0/2526/1255/644/322/60/0/e36c8d3_394367610-c-mad-paris.jpg', 'width': '644', 'height': '322'}]","[{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20210310022451/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Yvonne Brunhammer, en 1987, au Musée des arts décoratifs à Paris.'}]","[{'scheme': 'urn:ebu', 'content': 'MUSÉE DES ARTS DÉCORATIFS PARIS'}]",MUSÉE DES ARTS DÉCORATIFS PARIS
"Lise Toubon, passionnée d’art contemporain et amie des artistes, est morte","{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20210310022451/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Lise Toubon, passionnée d’art contemporain et amie des artistes, est morte'}","Tue, 02 Mar 2021 11:53:48 +0100","time.struct_time(tm_year=2021, tm_mon=3, tm_mday=2, tm_hour=10, tm_min=53, tm_sec=48, tm_wday=1, tm_yday=61, tm_isdst=0)","Elle a joué un rôle essentiel dans le soutien aux artistes, en créant avec son mari Jacques Toubon, alors maire du 13e arrondissement, le festival 13e Art et en facilitant l’installation de jeunes galeries. Elle s’est éteinte le 1er mars, à l’âge de 87 ans.","{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20210310022451/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Elle a joué un rôle essentiel dans le soutien aux artistes, en créant avec son mari Jacques Toubon, alors maire du 13e arrondissement, le festival 13e Art et en facilitant l’installation de jeunes galeries. Elle s’est éteinte le 1er\xa0mars, à l’âge de 87\xa0ans.'}",https://www.lemonde.fr/disparitions/article/2021/03/02/lise-toubon-passionnee-d-art-contemporain-et-amie-des-artistes-est-morte_6071688_3382.html,True,https://www.lemonde.fr/disparitions/article/2021/03/02/lise-toubon-passionnee-d-art-contemporain-et-amie-des-artistes-est-morte_6071688_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2021/03/02/lise-toubon-passionnee-d-art-contemporain-et-amie-des-artistes-est-morte_6071688_3382.html'}]","[{'url': 'https://img.lemde.fr/2021/03/02/602/0/2500/1247/644/322/60/0/e73da04_818212276-gettyimages-967672876.jpg', 'width': '644', 'height': '322'}]","[{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20210310022451/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Lise Toubon, en novembre 1998, lors d’un gala à l’Unesco, à Paris.'}]","[{'scheme': 'urn:ebu', 'content': 'ROMUALD RAT/GAMMA GETTY'}]",ROMUALD RAT/GAMMA GETTY
"Jan Litynski, opposant au régime communiste et acteur de la Pologne démocratique, est mort","{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20210310022451/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Jan Litynski, opposant au régime communiste et acteur de la Pologne démocratique, est mort'}","Tue, 02 Mar 2021 11:45:30 +0100","time.struct_time(tm_year=2021, tm_mon=3, tm_mday=2, tm_hour=10, tm_min=45, tm_sec=30, tm_wday=1, tm_yday=61, tm_isdst=0)","Plusieurs fois emprisonné, contraint à la clandestinité sous le pouvoir communiste, il avait activement participé à la démocratisation de son pays, devenant député puis conseiller politique du président Komorowski. Il est décédé le 21 février, à l’âge de 75 ans.","{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20210310022451/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Plusieurs fois emprisonné, contraint à la clandestinité sous le pouvoir communiste, il avait activement participé à la démocratisation de son pays, devenant député puis conseiller politique du président Komorowski. Il est décédé le 21\xa0février, à l’âge de 75\xa0ans.'}",https://www.lemonde.fr/disparitions/article/2021/03/02/jan-litynski-opposant-au-regime-communiste-et-acteur-de-la-pologne-democratique-est-mort_6071686_3382.html,True,https://www.lemonde.fr/disparitions/article/2021/03/02/jan-litynski-opposant-au-regime-communiste-et-acteur-de-la-pologne-democratique-est-mort_6071686_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2021/03/02/jan-litynski-opposant-au-regime-communiste-et-acteur-de-la-pologne-democratique-est-mort_6071686_3382.html'}]","[{'url': 'https://img.lemde.fr/2021/03/02/61/0/2585/1289/644/322/60/0/4bb5c05_965522895-jan-lityn-ski-kancelaria-senatu.jpeg', 'width': '644', 'height': '322'}]","[{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20210310022451/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Jan Litynski, en 2007.'}]","[{'scheme': 'urn:ebu', 'content': 'WIKIPEDIA'}]",WIKIPEDIA
"Milford Graves, percussionniste américain, est mort","{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20210310022451/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Milford Graves, percussionniste américain, est mort'}","Mon, 01 Mar 2021 16:35:01 +0100","time.struct_time(tm_year=2021, tm_mon=3, tm_mday=1, tm_hour=15, tm_min=35, tm_sec=1, tm_wday=0, tm_yday=60, tm_isdst=0)","Considéré comme un pionnier du free-jazz, adepte des arts martiaux, il était de ces musiciens qui ont poussé aux limites extrêmes les possibilités de leur art. Il est décédé le 12 février, à l’âge de 79 ans.","{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20210310022451/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Considéré comme un pionnier du free-jazz, adepte des arts martiaux, il était de ces musiciens qui ont poussé aux limites extrêmes les possibilités de leur art. Il est décédé le 12\xa0février, à l’âge de 79\xa0ans.'}",https://www.lemonde.fr/culture/article/2021/03/01/la-mort-du-percussionniste-americain-milford-graves_6071589_3246.html,True,https://www.lemonde.fr/culture/article/2021/03/01/la-mort-du-percussionniste-americain-milford-graves_6071589_3246.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/culture/article/2021/03/01/la-mort-du-percussionniste-americain-milford-graves_6071589_3246.html'}]","[{'url': 'https://img.lemde.fr/2021/03/01/218/0/1600/800/644/322/60/0/0899384_2974424-milford-graves.jpg', 'width': '644', 'height': '322'}]","[{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20210310022451/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Milford Graves, en 2006, à\xa0Farnborough, au Royaume-Uni.'}]","[{'scheme': 'urn:ebu', 'content': 'ANDY NEWCOMBE/CC BY-SA 2.0'}]",ANDY NEWCOMBE/CC BY-SA 2.0
La mort de l’écrivain Joseph Ponthus,"{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20210310022451/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'La mort de l’écrivain Joseph Ponthus'}","Thu, 25 Feb 2021 16:49:40 +0100","time.struct_time(tm_year=2021, tm_mon=2, tm_mday=25, tm_hour=15, tm_min=49, tm_sec=40, tm_wday=3, tm_yday=56, tm_isdst=0)","Il avait tiré de son travail d’ouvrier dans une usine agroalimentaire de Bretagne « A la ligne », un ouvrage en vers libres et sans ponctuation qui a connu un grand succès en 2019. Il est mort le 24 février, à l’âge de 42 ans.","{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20210310022451/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Il avait tiré de son travail d’ouvrier dans une usine agroalimentaire de Bretagne «\xa0A la ligne\xa0», un ouvrage en vers libres et sans ponctuation qui a connu un grand succès en\xa02019. Il est mort le 24\xa0février, à l’âge de 42\xa0ans.'}",https://www.lemonde.fr/disparitions/article/2021/02/25/la-mort-de-l-ecrivain-joseph-ponthus_6071201_3382.html,True,https://www.lemonde.fr/disparitions/article/2021/02/25/la-mort-de-l-ecrivain-joseph-ponthus_6071201_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2021/02/25/la-mort-de-l-ecrivain-joseph-ponthus_6071201_3382.html'}]","[{'url': 'https://img.lemde.fr/2021/02/25/226/0/3814/1903/644/322/60/0/802af3b_905908358-leemage-opale55566-11nb.jpg', 'width': '644', 'height': '322'}]","[{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20210310022451/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Joseph Ponthus, en octobre 2018.'}]","[{'scheme': 'urn:ebu', 'content': 'PHILIPPE MATSAS / LEEMAGE'}]",PHILIPPE MATSAS / LEEMAGE
"La mort de Lawrence Ferlinghetti, poète, éditeur et figure de la Beat generation","{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20210310022451/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'La mort de Lawrence Ferlinghetti, poète, éditeur et figure de la Beat generation'}","Thu, 25 Feb 2021 15:40:26 +0100","time.struct_time(tm_year=2021, tm_mon=2, tm_mday=25, tm_hour=14, tm_min=40, tm_sec=26, tm_wday=3, tm_yday=56, tm_isdst=0)","Vénéré à San Francisco, il avait fondé en 1953 la librairie et maison d’édition City Lights, devenue le repaire d’artistes comme Kerouac, Burroughs, Ginsberg. Il est décédé le 22 février, à l’âge de 101 ans.","{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20210310022451/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Vénéré à San Francisco, il avait fondé en\xa01953 la librairie et maison d’édition City Lights, devenue le repaire d’artistes comme Kerouac, Burroughs, Ginsberg. Il est décédé le 22\xa0février, à l’âge de 101\xa0ans.'}",https://www.lemonde.fr/disparitions/article/2021/02/25/la-mort-de-lawrence-ferlinghetti-poete-editeur-et-figure-de-la-beat-generation_6071194_3382.html,True,https://www.lemonde.fr/disparitions/article/2021/02/25/la-mort-de-lawrence-ferlinghetti-poete-editeur-et-figure-de-la-beat-generation_6071194_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2021/02/25/la-mort-de-lawrence-ferlinghetti-poete-editeur-et-figure-de-la-beat-generation_6071194_3382.html'}]","[{'url': 'https://img.lemde.fr/2021/02/25/1118/0/2400/1200/644/322/60/0/dfc362e_329990795-gettyimages-1279883629.jpg', 'width': '644', 'height': '322'}]","[{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20210310022451/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Lawrence Ferlinghetti devant la librairie qu’il avait fondée,\xa0City Lights, à San\xa0Francisco, en septembre 1977.'}]","[{'scheme': 'urn:ebu', 'content': 'Janet Fries / Getty Images'}]",Janet Fries / Getty Images
